,Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation,Latitude,Longitude,Community Board,Community Council ,Census Tract,BIN,BBL,NTA
6356,1369588185,GJJ6122,NY,PAS,06/18/2015,24,SDN,NISSA,X,64220,50720,22025,20150811,43.0,43,0,935688,PSA8,0,0214A,,,F,1670,SEWARD,,0,408,D5,,BBBBBBB,ALL,ALL,WHITE,0.0,2010,-,0,,,,,,,,,,,,,
6357,1369588203,GCD8230,NY,PAS,06/24/2015,24,SUBN,AUDI,P,0,40404,40404,20160827,47.0,47,0,935688,PSA8,0,0249A,0249A,,O,1881,SCHFFELIN,,0,408,D,,BBBBBBB,ALL,ALL,WHITE,0.0,2011,-,0,,,,,,,,,,,,,
6358,1369588215,GUW5270,NY,PAS,06/24/2015,24,SDN,NISSA,P,0,40404,40404,20170205,47.0,47,0,935688,PSA8,0,0255A,0255A,,O,1881,SCHIEFFELIN,,20150624,408,D5,,BBBBBBB,ALL,ALL,BLACK,0.0,2010,-,0,,,,,,,,,,,,,
6359,1369588239,GKZ8833,NY,PAS,06/24/2015,24,SDN,ACURA,P,13100,12550,13820,20160116,47.0,47,0,935688,PSA8,0,0311A,0311A,,O,3555,BIVONA,,0,408,D5,,BBBBBBB,ALL,ALL,RED,0.0,1997,-,0,,,,,,,,,,,,,
6360,1369588240,GRZ7420,NY,PAS,06/24/2015,24,SUBN,FORD,P,13100,12550,13820,20161204,47.0,47,0,935688,PSA8,0,0316A,0316A,,,3555,BIVONA,,0,408,D5,,BBBBBBB,ALL,ALL,BLACK,0.0,2010,-,0,,,,,,,,,,,,,
6361,1369588252,JNV4369,PA,PAS,06/24/2015,24,SDN,VOLKS,P,13100,12550,13820,0,47.0,47,0,935688,PSA8,0,0323A,0323A,,O,3555,BIVONA,,20150624,408,D5,,BBBBBBB,ALL,ALL,BLACK,0.0,0,-,0,,,,,,,,,,,,,
6362,1369588264,JVB3820,PA,PAS,06/24/2015,24,SUBN,SATUR,P,60590,13100,66650,0,47.0,47,0,935688,PSA8,0,0336A,0336A,,F,2175,REEDS MILL LN,,20150624,408,D5,,BBBBBBB,ALL,ALL,GREY,0.0,0,-,0,,,,,,,,,,,,,
6363,1369588276,GFT7064,NY,PAS,06/24/2015,24,SUBN,JEEP,P,60590,13100,66650,20170322,47.0,47,0,935688,PSA8,0,0342A,0342A,,O,2175,REEDS MILL LN,,0,408,D5,,BBBBBBB,ALL,ALL,GREY,0.0,2012,-,0,,,,,,,,,,,,,
6364,1369613726,GVD4786,NY,PAS,06/16/2015,40,SUBN,FORD,P,0,0,0,20170205,7.0,7,7,951470,0007,0,0440A,,NY,,,N/W LEWIS ST,S/O DELANCEY ST,0,408,K6,,BBBBBBB,ALL,ALL,GRY,0.0,2003,-,0,,,,,,,,,,,,,
6365,1369613738,GST5825,NY,PAS,06/15/2015,40,SDN,FORD,P,0,0,0,20160826,7.0,7,7,951470,0007,0,0450A,,NY,,,S/E BARUCH DR,S/O DELANCEY ST,0,408,E2,,BBBBBBB,ALL,ALL,GREEN,0.0,2002,-,0,,,,,,,,,,,,,
6366,1369701100,GYP7063,NY,PAS,06/24/2015,48,SUBN,CHEVR,P,0,40404,40404,0,100.0,100,100,940122,0100,0,0125P,,Q,O,112-32,ROCCK BCH BLVD,,0,408,J6,,BBBBBBB,ALL,ALL,SILVE,0.0,0,-,0,,,,,,,,,,,,,
6367,1369701123,GFM1677,NY,PAS,06/24/2015,48,SDN,FORD,P,0,40404,40404,20170405,100.0,100,100,940122,0100,0,0300P,,Q,F,108-02,ROCK BCH DR,,0,408,E9,,BBBBBBB,ALL,ALL,BL,0.0,2010,-,0,,,,,,,,,,,,,
6368,1369748656,GLC9085,NY,PAS,06/20/2015,67,SUBN,FORD,P,0,0,0,20151121,52.0,52,52,950942,0052,0,0622P,,BX,,,N/W/C/O JEROME AVE,MORRIS AVE,0,408,E2,,BBBBBBB,ALL,ALL,RED,0.0,2002,-,0,,,,,,,,,,,,,
6369,1369748668,GGU8409,NY,PAS,07/12/2015,71,SDN,VOLKS,P,0,0,0,20150710,52.0,52,52,950942,0052,0,0905P,,BX,F,,N/E/C/O E 211 ST,WAYNE AVE,0,408,E2,,BBBBBBB,ALL,ALL,BLACK,0.0,2011,-,0,,,,,,,,,,,,,
6370,1369804313,GXG5804,NY,PAS,06/19/2015,14,SUBN,NISSA,P,0,0,0,20170518,60.0,60,60,904615,0060,0,,,,,,,,0,0,,,,,,,,0,,0,,,,,,,,,,,,,
6371,1369812395,GGW4836,NY,PAS,07/04/2015,67,SUBN,TOYOT,P,90880,76330,70165,20150806,60.0,60,60,946745,0060,0,1000P,,K,F,2814,WEST 8 ST,,0,408,D1,,BBBBBBB,ALL,ALL,BLK,0.0,2005,-,0,,,,,,,,,,,,,
6372,1369819274,GJP6121,NY,PAS,06/24/2015,14,SDN,BMW,P,21530,23030,20030,20150729,66.0,66,60,927791,0060,0,0650P,,K,O,201-12,BRIGHTON 1ST RD,,0,408,E2,,BBBBBBB,ALL,ALL,BK,0.0,2008,-,0,,,,,,,,,,,,,
6373,1369852137,GDL6551,NY,PAS,07/07/2015,98,SDN,BMW,P,92240,90530,90580,20170104,60.0,60,60,948191,0060,0,0755P,,K,F,40,WEST BRIGHTON AVENUE,,0,408,E2,,BBBBBBB,ALL,ALL,GOLD,0.0,2013,-,0,,,,,,,,,,,,,
6374,1369858279,GRA3576,NY,PAS,06/29/2015,71,SUBN,LINCO,X,83530,48730,15480,20160520,75.0,75,75,924225,0075,0,0142A,,K,F,157,SUNNYSIDE AVE,,0,408,J2,,BBBBBBB,ALL,ALL,BK,0.0,2003,-,0,,,,,,,,,,,,,
6375,1369865399,GYK3116,99,PAS,06/22/2015,19,SUBN,FORD,P,0,0,0,20170513,75.0,75,78,954893,0078,0,1122P,,K,F,,C/O BELMONT,AND EUCLID,0,408,D1,,BBBBBBB,ALL,ALL,BLAKC,0.0,0,-,0,,,,,,,,,,,,,
6376,1369873682,ZDV5033,PA,PAS,06/30/2015,46,VAN,,P,70930,87130,48730,0,75.0,75,75,932743,0075,0,1140A,,K,F,2237,PITKIN AVE,,0,408,J6,,BBBBBBB,ALL,ALL,WH,0.0,0,-,0,,,,,,,,,,,,,
6377,1369874212,GWY8683,NY,PAS,06/08/2015,98,SDN,TOYOT,X,41430,59830,11510,20170413,75.0,75,75,950182,0075,0,,,,,,,,0,0,,,,,,,,0,,0,,,,,,,,,,,,,
6378,1369878308,GUD9626,NY,PAS,06/14/2015,98,P-U,DODGE,P,83530,52060,61030,20161006,75.0,75,75,939376,0075,0,1126P,,K,O,32,SUNNYSIDE AVE,,0,408,E2,,BBBBBBB,ALL,ALL,GRAY,0.0,2005,-,0,,,,,,,,,,,,,
6379,1369878321,J27FBW,NJ,PAS,06/23/2015,46,SDN,NISSA,P,0,40404,40404,20160320,75.0,75,75,939376,0075,0,0300P,,K,F,675,STANTLEY AVE,,0,408,F2,,BBBBBBB,ALL,ALL,WHITE,0.0,2015,-,0,,,,,,,,,,,,,
6380,1369880005,GWM2212,NY,PAS,07/02/2015,71,SUBN,BMW,X,0,60930,0,20170322,75.0,75,75,954661,0075,0,1111P,,K,F,,NEW LOTS,MILFORD ST,0,408,J2,,BBBBBBB,ALL,ALL,GRAY,0.0,2003,-,0,,,,,,,,,,,,,
6381,1369880017,GRM7959,NY,PAS,06/30/2015,41,SDN,HONDA,P,0,40404,40404,20160509,75.0,75,75,954661,0075,0,1134P,,K,F,545,LOGAIN ST,,0,408,F1,,BBBBBBB,ALL,ALL,GY,0.0,2010,-,0,,,,,,,,,,,,,
6382,1369881265,GGH6875,NY,PAS,06/11/2015,70,SDN,NISSA,P,0,40404,40404,0,75.0,75,75,951413,0075,0,0200A,,K,O,543,MILLER,,0,408,F1,,BBBBBBB,ALL,ALL,GRAY,0.0,2002,-,0,,,,,,,,,,,,,
6383,1369881289,GHS2162,99,PAS,06/08/2015,74,SDN,ME/BE,X,70930,94930,20830,20150806,75.0,75,75,951284,0075,0,0330A,,K,F,2155,PITKIN AVE,,0,408,F1,,BBBBBBB,ALL,ALL,GY,0.0,2007,-,0,,,,,,,,,,,,,
6384,1369881320,ZDB5481,PA,PAS,07/09/2015,74,P-U,FORD,P,0,0,0,20150930,75.0,75,75,951413,0075,0,0035A,,,F,,C/O COZINE,ASHFORD,0,408,F7,,BBBBBBB,ALL,ALL,GRAY,0.0,0,-,0,,,,,,,,,,,,,
6385,1369881873,GNB1208,NY,PAS,07/12/2015,98,SUBN,HONDA,P,61030,12830,42730,20160312,75.0,75,75,947013,0075,0,0700A,,K,F,128,MILLER AVE,,0,408,J3,,BBBBBBB,ALL,ALL,GR,0.0,0,-,0,,,,,,,,,,,,,
6386,1369881885,GNB1208,NY,PAS,07/12/2015,71,SUBN,HONDA,P,61030,12830,42730,20160312,75.0,75,75,947013,0075,0,0700A,,K,F,128,MILLER AVE,,0,408,F2,,BBBBBBB,ALL,ALL,GR,0.0,0,-,0,,,,,,,,,,,,,
6387,1369883845,GMR7343,NY,PAS,07/08/2015,46,SDN,NISSA,P,70930,26030,33630,20160217,75.0,75,75,941140,0075,0,0215P,,K,F,2686,PITKIN AVE,,0,408,E2,,BBBBBBB,ALL,ALL,GREEN,0.0,0,-,0,,,,,,,,,,,,,
6388,1369883870,GXN7126,NY,PAS,07/11/2015,40,SUBN,HONDA,P,0,40404,40404,20170608,75.0,75,75,941148,0075,0,0940A,,K,F,158,CRESCENT,,0,408,E2,,BBBBBBB,ALL,ALL,TAN,0.0,2004,-,0,,,,,,,,,,,,,
6389,1369883882,GTS6234,NY,PAS,07/11/2015,40,SUBN,DODGE,P,49830,23630,48325,20161019,75.0,75,75,941148,0075,0,0115P,,K,O,252,HIGHLAND BLVD,,0,408,E2,,BBBBBBB,ALL,ALL,GRY,0.0,0,-,0,,,,,,,,,,,,,
6390,1369883948,GWK4833,NY,PAS,06/17/2015,98,SUBN,HONDA,P,92590,30430,32600,20170528,75.0,75,75,941146,0075,0,0840A,,K,O,7,WHARTON,,0,408,K6,,BBBBBBB,ALL,ALL,GREEN,0.0,2020,-,0,,,,,,,,,,,,,
6391,1369884047,GRE1195,NY,PAS,07/07/2015,40,SUBN,JEEP,P,81050,88030,87130,20150930,75.0,75,75,933607,0075,0,1010P,,K,O,640,STANLEY AVE,,0,408,E2,,BBBBBBB,ALL,ALL,BLK,0.0,2014,-,5,,,,,,,,,,,,,
6392,1369884310,HHB5653,PA,PAS,06/21/2015,98,SUBN,BMW,P,77830,31730,81050,0,75.0,75,75,947337,0075,0,1047A,,K,F,764,SNEDIKER,,0,408,F1,,BBBBBBB,ALL,ALL,GRAY,0.0,0,-,0,,,,,,,,,,,,,
6393,1369884345,PH01318,GA,PAS,06/28/2015,46,SDN,NISSA,X,0,40404,40404,20150830,75.0,75,75,947737,0075,0,1133A,,K,F,625,WORTMAN,,0,408,E2,,BBBBBBB,ALL,ALL,RED,0.0,0,-,0,,,,,,,,,,,,,
6394,1364466430,GCA7225,NY,PAS,06/14/2015,98,SUBN,LEXUS,P,22590,16790,50190,20160820,107.0,107,107,935076,0107,0,1241A,,Q,F,82 10,138 ST,,0,408,F1,,BBBBBBB,ALL,ALL,GREY,0.0,2011,-,0,,,,,,,,,,,,,
6395,1364466442,GHP8279,NY,PAS,06/15/2015,98,SDN,ACURA,P,0,40404,40404,20170602,107.0,107,107,935076,0107,0,,,,,,,,0,0,,,,,,,,0,,0,,,,,,,,,,,,,
6396,1364466454,JKJ2926,PA,PAS,06/15/2015,52,SDN,HONDA,P,15140,24040,0,0,107.0,107,107,935076,0107,0,0220A,,Q,,,72 AVE,160 ST,0,408,F2,,BBBBBBB,ALL,ALL,MAROO,0.0,0,-,0,,,,,,,,,,,,,
6397,1364466466,GED8126,NY,PAS,06/17/2015,98,SUBN,HONDA,P,57660,24040,24090,20170401,107.0,107,107,935076,0107,0,0250A,,Q,F,160-02,NORMAL RD,,0,408,F1,,BBBBBBB,ALL,ALL,BLACK,0.0,2003,-,0,,,,,,,,,,,,,
6398,1364466478,GPH9261,NY,PAS,06/18/2000,98,SDN,HONDA,P,17490,24140,24240,20160411,107.0,107,107,935076,0107,0,0700A,,Q,F,162-11,86 RD,,0,408,F2,,BBBBBBB,ALL,ALL,WHITE,0.0,2014,-,0,,,,,,,,,,,,,
6399,1364466697,TEY57E,NJ,PAS,06/30/2015,46,DELV,FRUEH,P,49690,24340,24390,0,107.0,107,107,934869,0107,0,0201P,,Q,,166-07,HILLSIDE AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0.0,2014,-,0,,,,,,,,,,,,,
6400,1364466715,XCLL80,NJ,PAS,06/30/2015,46,DELV,ISUZU,P,49690,24490,24440,20151120,107.0,107,107,934869,0107,0,0220P,,Q,F,168-25,HILLSIDE AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0.0,0,-,0,,,,,,,,,,,,,
6401,1364466843,PF555T,FL,PAS,06/27/2015,78,DELV,FRUEH,P,24540,16090,65590,20160930,,0,107,907070,0107,0,0325A,,Q,O,7720,169 ST,,0,408,C,,BBBBBBB,ALL,ALL,WH,0.0,0,-,0,,,,,,,,,,,,,
6402,1364466879,GYK5451,NY,PAS,06/30/2015,98,SDN,ME/BE,P,0,40404,40404,20170609,107.0,107,107,907070,0107,0,0625A,,,F,73 23,187,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0.0,2014,-,0,,,,,,,,,,,,,
6403,1364466995,GNC1015,NY,PAS,07/19/2015,56,SUBN,FORD,P,35290,40404,40404,20160410,100.0,100,100,952261,0100,0,0410P,,Q,F,106,BEACH CHANNEL DR,,0,408,E8,,BBBBBBB,ALL,ALL,GY,0.0,2003,-,0,,,,,,,,,,,,,
6404,1364467010,T61CVJ,NJ,PAS,07/19/2015,56,P-U,FORD,P,35290,40404,40404,0,100.0,100,100,953496,0100,0,0415P,,Q,O,106,BEACH CHANNEL DR,,0,408,E8,,BBBBBBB,ALL,ALL,WHITE,0.0,0,-,0,,,,,,,,,,,,,
6405,1364467021,GXV6640,NY,PAS,07/19/2015,40,SUBN,AUDI,P,62200,33525,33640,20170615,100.0,100,100,919976,0100,0,0530P,,Q,F,105-00,SHORE FRONT PKWY,,0,408,E8,,BBBBBBB,ALL,ALL,GY,0.0,0,-,0,,,,,,,,,,,,,
6406,1364467033,GNV3273,NY,PAS,07/19/2015,40,SDN,NISSA,P,0,0,0,20160303,100.0,100,100,919976,0100,0,0535P,,,,,SHORE FRONT PKWY,W/O 105 ST,0,408,E2,,BBBBBBB,ALL,ALL,GY,0.0,2014,-,0,,,,,,,,,,,,,
6407,1364467173,GLC5566,NY,PAS,07/08/2015,98,SDN,ACURA,P,24290,50290,13540,20151125,107.0,107,107,948066,0107,0,0942P,,Q,F,61-39,165 ST,,0,408,E5,,BBBBBBB,ALL,ALL,GY,0.0,2011,-,0,,,,,,,,,,,,,
6408,1364467379,GXV5803,NY,PAS,07/06/2015,61,SUBN,LEXUS,P,26190,17490,17440,20170517,107.0,107,107,905850,0107,0,0105A,,Q,O,86-65,208 ST,,0,408,E2,,BBBBBBB,ALL,ALL,,0.0,0,-,0,,,,,,,,,,,,,
6409,1364467549,GMS2132,NY,PAS,06/24/2015,14,SDN,HYUND,P,0,0,0,20160220,107.0,107,107,917435,0107,0,1241A,,Q,F,204-15,FLB,,0,408,E4,,BBBBBBB,ALL,ALL,GRY,0.0,2007,-,0,,,,,,,,,,,,,
6410,1364468025,GXR7149,NY,PAS,06/17/2015,67,SDN,HONDA,X,60100,23490,0,20170426,107.0,107,107,948104,0107,0,0559P,,Q,F,,REEVES AVE,153 ST,0,408,C3,,BBBBBBB,ALL,ALL,SILVE,0.0,2015,-,0,,,,,,,,,,,,,
6411,1364468049,T656619C,NY,PAS,06/29/2015,46,SDN,TOYOT,P,24440,49490,49690,20151130,107.0,107,107,948104,0107,0,0801P,,Q,F,87-55,168 PL,,0,408,F2,,BBBBBBB,ALL,ALL,BK,0.0,2014,-,0,,,,,,,,,,,,,
6412,1364468268,GJZ2819,NY,PAS,06/25/2015,50,SDN,TOYOT,P,14640,22690,54580,20151105,107.0,107,107,952198,0107,0,0240A,,Q,F,140-01,69 ROAD,,0,408,C,,BBBBBBB,ALL,ALL,WHITE,0.0,2002,-,0,,,,,,,,,,,,,
6413,1364468270,GVB6618,NY,PAS,06/25/2015,50,SDN,CHEVR,P,0,0,0,20170210,107.0,107,107,952198,0107,0,0230A,,Q,,,C/O 71 AVENUE,KISSENA BKVD,0,408,E5,,BBBBBBB,ALL,ALL,GRAY,0.0,2006,-,0,,,,,,,,,,,,,
6414,1364468475,GXE7491,NY,PAS,07/02/2015,74,SUBN,SUBAR,P,25735,15390,15690,20170429,107.0,107,107,931448,0107,0,0305A,,Q,F,73-61,196 PL,,0,408,J6,,BBBBBBB,ALL,ALL,WH,0.0,2014,-,0,,,,,,,,,,,,,
6415,1364468505,GMS6369,NY,PAS,07/02/2015,71,SUBN,FORD,P,15390,25240,25270,20160602,107.0,107,107,931448,0107,0,0325A,,Q,F,188-12,73 AVE,,0,408,J6,,BBBBBBB,ALL,ALL,BK,0.0,2009,-,0,,,,,,,,,,,,,
6416,1364468694,GYS1791,NY,PAS,06/21/2015,67,SUBN,HONDA,X,0,40404,40404,20160423,107.0,107,107,929474,0107,0,,,,,,,,0,0,,,,,,,,0,,0,,,,,,,,,,,,,
6417,1364468700,GMW1886,NY,PAS,06/28/2015,20,SDN,HONDA,P,0,0,0,20160310,7.0,7,107,929474,0107,0,0936A,,Q,,,C/O AGUILAR AVE,KISSENA BLVD,0,408,K6,,BBBBBBB,ALL,ALL,BL,0.0,2002,-,0,,,,,,,,,,,,,
6418,1364468724,GED6004,NY,PAS,07/07/2015,67,SDN,TOYOT,P,0,0,0,20170210,107.0,107,107,929974,0107,0,0816A,,Q,O,,C/O 164 ST,JEWEL AVE,0,408,E5,,BBBBBBB,ALL,ALL,BL,0.0,2006,-,0,,,,,,,,,,,,,
6419,1364468736,JVL7793,PA,PAS,07/12/2015,67,SDN,NISSA,P,0,0,0,20160220,107.0,107,107,929474,0107,0,0821A,,Q,F,,C/O 164 ST,JEWEL AVEQ,0,408,E2,,BBBBBBB,ALL,ALL,GY,0.0,0,-,0,,,,,,,,,,,,,
6420,1364468979,GBM7723,NY,PAS,06/15/2015,14,SUBN,JEEP,P,13990,24240,24290,20160912,107.0,107,107,950605,0107,0,0648P,,Q,F,164 20,67 AVE,,0,408,E4,,BBBBBBB,ALL,ALL,BL,0.0,2013,-,0,,,,,,,,,,,,,
6421,1364468992,GXU2112,NY,PAS,06/27/2015,40,SDN,ME/BE,P,58450,35780,10820,20170116,107.0,107,107,953162,0107,0,0330A,0320A,Q,F,70-53,PARK DRIVE EAST,,0,408,D,,BBBBBBB,ALL,ALL,GY,0.0,2003,-,0,,,,,,,,,,,,,
6422,1364469212,GRG3180,NY,PAS,06/28/2015,14,SDN,VOLKS,P,25240,35780,13240,20160629,107.0,107,107,950982,0107,0,0525P,,Q,F,61-48,188 ST,,0,408,E2,,BBBBBBB,ALL,ALL,GY,0.0,2014,-,0,,,,,,,,,,,,,
6423,1364469236,K19ESZ,NJ,PAS,07/05/2015,91,SUBN,SUZUK,P,0,0,0,0,107.0,107,107,950982,0107,0,0606P,,Q,,,N/W C/O 173 ST,HOMELACON ST,0,408,F7,,BBBBBBB,ALL,ALL,GY,0.0,0,-,0,,,,,,,,,,,,,
6424,1364469686,GTL8084,NY,PAS,07/13/2015,67,SDN,HONDA,P,0,0,0,20160821,107.0,107,107,950910,0107,0,0828A,,Q,F,,C/O 174 ST,73 AVE,0,408,F7,,BBBBBBB,ALL,ALL,GY,0.0,2015,-,0,,,,,,,,,,,,,
6425,1364469807,GJC7937,NY,PAS,07/07/2015,98,SDN,KIA,P,0,40404,40404,20150801,107.0,107,107,927822,0107,0,0920A,,Q,F,171,20 MAYFIELD,,0,408,F7,,BBBBBBB,ALL,ALL,,0.0,2006,-,0,,,,,,,,,,,,,
6426,1364470354,GTL8929,NY,PAS,06/17/2015,61,SUBN,MITSU,X,27390,39000,48340,20161219,107.0,107,107,926706,0107,0,0755A,,Q,F,186-20,ABERDEEN RD,,0,408,F7,,BBBBBBB,ALL,ALL,BK,0.0,2015,-,0,,,,,,,,,,,,,
6427,1364470500,GED8249,NY,PAS,07/08/2015,98,VAN,FORD,P,49490,29010,41390,20170429,107.0,107,107,926706,0107,0,1055A,,Q,O,172-90,HIGHLAND AVE,,0,408,I4,,BBBBBBB,ALL,ALL,BL,0.0,2003,-,0,,,,,,,,,,,,,
6428,1364470524,GVM1645,99,PAS,06/30/2015,40,VAN,FORD,P,24540,11265,13540,20170129,107.0,107,107,926706,0107,0,0630P,,Q,O,61-11,169 ST,,0,408,J6,,BBBBBBB,ALL,ALL,WT,0.0,1999,-,0,,,,,,,,,,,,,
6429,1364470603,GWR2749,NY,PAS,06/19/2015,19,SDN,FORD,P,40560,38307,38330,20170304,120.0,120,120,944292,0120,0,1119P,,R,F,67,N BURGHER AVE,,0,408,C,,YYYYYBB,ALL,ALL,RED,0.0,2004,-,0,,,,,,,,,,,,,
6430,1364470615,GWR5291,NY,PAS,06/24/2015,40,SDN,HONDA,P,20450,44135,26820,20170427,120.0,120,120,944292,0120,0,1018P,,R,O,537,BROADWAY,,0,408,K6,,BBBBBBB,ALL,ALL,GRAY,0.0,2007,-,0,,,,,,,,,,,,,
6431,1364470627,JRR5585,PA,PAS,06/17/2015,40,SDN,BMW,X,40560,45050,38307,0,120.0,120,120,944292,0120,0,0710P,,R,O,31,N BURGHER AVE,,0,408,F2,,BBBBBBB,ALL,ALL,GRAY,0.0,0,-,2,,,,,,,,,,,,,
6432,1364473082,GPY8770,NY,PAS,07/09/2015,71,SDN,NISSA,P,56600,16805,52780,20160526,120.0,120,120,939997,0120,0,0935A,,R,O,316,YORK AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0.0,1995,-,0,,,,,,,,,,,,,
6433,1364473094,GXT6837,NY,PAS,06/14/2015,98,SDN,NISSA,P,47525,29150,44737,20170417,120.0,120,120,939997,0120,0,0900P,,R,F,303,SHARON AVENUE,,0,408,J6,,BBBBBBB,ALL,ALL,GRAY,0.0,2013,-,0,,,,,,,,,,,,,
6434,1364473100,GXR4196,NY,PAS,07/12/2015,20,SDN,,P,31735,43930,18510,20170322,120.0,120,120,939997,0120,0,1130A,,R,F,15,HARDY STREET,,0,408,J6,,BBBBBBB,ALL,ALL,BLACK,0.0,2012,-,0,,,,,,,,,,,,,
6435,1364473288,VWL23K,NJ,PAS,06/22/2015,98,SUBN,GMC,P,17390,45240,39665,0,120.0,120,120,952957,0120,0,1236P,,R,F,264,BARD AVE,,0,408,J3,,BBBBBBB,ALL,ALL,GRAY,0.0,0,-,0,,,,,,,,,,,,,
6436,1364475029,GUX2562,NY,PAS,06/27/2015,98,SDN,,X,0,40404,40404,20170312,120.0,120,120,957040,0120,0,1105P,,R,F,403,WESTERVEIT AVE,,0,408,C,,BBBBBBB,ALL,ALL,BLACK,0.0,1999,-,0,,,,,,,,,,,,,
6437,1364475236,GVD5609,NY,PAS,06/19/2015,98,SDN,FORD,P,25740,40560,20450,20170222,120.0,120,120,956717,0120,0,1025P,,R,F,494,DELAFIELD AVE,,0,408,C3,,BBBBBBB,ALL,ALL,,0.0,0,-,0,,,,,,,,,,,,,
6438,1364475479,GWF2913,NY,PAS,07/03/2015,98,SDN,HYUND,P,0,0,0,20170208,120.0,120,120,956777,0120,0,0335A,,R,F,358,WECKER AVE,,0,408,E2,,BBBBBBB,ALL,ALL,GREY,0.0,2012,-,0,,,,,,,,,,,,,
6439,1364475935,GNG2005,99,999,06/21/2015,71,SUBN,FORD,P,0,40404,40404,20160305,120.0,120,120,955938,0120,0,1238A,,R,F,350,VANDERVILT AVE,,0,408,F1,,BBBBBBB,ALL,ALL,GREEN,0.0,1997,-,0,,,,,,,,,,,,,
6440,1364477051,GSS6391,NY,PAS,06/12/2015,14,,TOYOT,P,0,40404,40404,0,120.0,120,120,953098,0120,0,0440A,,R,O,47 B,MERIE PL,,0,408,J2,,BBBBBBB,ALL,ALL,WHITE,0.0,2003,-,0,,,,,,,,,,,,,
6441,1364477063,WTA6787,VA,PAS,06/24/2015,98,SDN,FORD,P,54270,29900,29390,20160330,120.0,120,120,953098,0120,0,0450A,,R,F,48,WARREN ST,,0,408,C,,BBBBBBB,ALL,ALL,BLK,0.0,0,-,0,,,,,,,,,,,,,
6442,1364477592,GGW7872,NY,PAS,07/05/2015,51,SDN,TOYOT,P,28280,56615,33085,20170609,120.0,120,120,944340,0120,0,0142A,,R,O,26,FILLMORE ST,,0,408,D,,BBBBBBB,ALL,ALL,TAN,0.0,1993,-,0,,,,,,,,,,,,,
6443,1364477609,GGW7872,NY,PAS,07/05/2015,40,SDN,TOYOT,P,28280,56615,33085,20170609,120.0,120,120,944340,0120,0,0142A,,R,O,26,FILLMORE ST,,0,408,E3,,BBBBBBB,ALL,ALL,TAN,0.0,1993,-,0,,,,,,,,,,,,,
6444,1364478444,GHG4960,NY,PAS,06/12/2015,46,SUBN,TOYOT,P,50750,29347,44300,20160504,120.0,120,120,942567,0120,0,0430P,,R,O,82,TARGEE ST,,0,408,J2,,BBBBBBB,ALL,ALL,RED,0.0,2014,-,0,,,,,,,,,,,,,
6445,1364479436,GJS2707,NY,PAS,06/24/2015,70,P-U,FORD,P,54695,21200,20450,20150526,120.0,120,120,944785,0120,0,0940A,,R,F,41,WAYNE ST,,0,408,J6,,BBBBBBB,ALL,ALL,BLUE,0.0,1994,-,0,,,,,,,,,,,,,
6446,1364479448,GJS2707,NY,PAS,06/24/2015,74,P-U,,P,54695,21200,20450,20150526,120.0,120,120,944785,0120,0,0940A,,R,F,41,WAYNE ST,,0,408,J3,,BBBBBBB,ALL,ALL,BLUE,0.0,1994,-,0,,,,,,,,,,,,,
6447,1364479643,GYL4703,NY,PAS,07/09/2015,98,SUBN,FORD,P,31400,50300,13100,20170416,120.0,120,120,949966,0120,0,0355A,,R,F,41,HAMILTON AVE,,0,408,J6,,BBBBBBB,ALL,ALL,BK,0.0,2015,-,0,,,,,,,,,,,,,
6448,1364480670,GSH3529,NY,PAS,06/25/2015,98,SUBN,TOYOT,P,0,40404,40404,20160707,120.0,120,120,956555,0120,0,0917P,,R,F,832,VANDAZER ST,,0,408,C,,BBBBBBB,ALL,ALL,WHITE,0.0,2010,-,0,,,,,,,,,,,,,
6449,1364480682,GSS7128,NY,PAS,07/01/2015,98,SDN,SUBAR,P,41450,43450,25720,20160911,120.0,120,120,956555,0120,0,0858P,,R,F,325,ODER AVE,,0,408,F2,,BBBBBBB,ALL,ALL,GRY,0.0,2007,-,0,,,,,,,,,,,,,
6450,1364481182,JCHECK,NY,PAS,06/29/2015,20,SUBN,BUICK,P,34920,37850,48517,20161204,120.0,120,120,957307,0120,0,0213P,1408P,R,F,7,KEIBER CT,,20150629,408,C4,,BBBBBBB,ALL,ALL,BR,0.0,2014,-,0,,,,,,,,,,,,,
