,Unnamed: 0,Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation,Latitude,Longitude,Community Board,Community Council ,Census Tract,BIN,BBL,NTA,LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
2740,9535,8029836910,68171MG,NY,COM,05/19/2015,47,VAN,ISUZU,T,24890,17450,17470,01/01/20161231 12:00:00 PM,13.0,13,13,357783,T102,I,0218P,,NY,O,30,LEXINGTON AVE,,01/05/0001 12:00:00 PM,408,l2,,Y,0700A,0700P,WH,,2012,,0,C 17,47-Double PKG-Midtown,,,,,,,,,,,,-73.9846043,40.7399395,30,LEXINGTON AVE,,,,,10010.0,1020792.0,7b264e74687bf518
2741,9535,8029836910,68171MG,NY,COM,05/19/2015,47,VAN,ISUZU,T,24890,17450,17470,01/01/20161231 12:00:00 PM,13.0,13,13,357783,T102,I,0218P,,NY,O,30,LEXINGTON AVE,,01/05/0001 12:00:00 PM,408,l2,,Y,0700A,0700P,WH,,2012,,0,C 17,47-Double PKG-Midtown,,,,,,,,,,,,-74.1332015,40.630418799999994,30,LEXINGTON AVE,,,,,10302.0,5030205.0,dd55af8f9a7fc9a2
2742,6233,8002714891,GDN4650,NY,PAS,08/07/2014,38,SUBN,TOYOT,T,23230,48030,58730,01/01/20150228 12:00:00 PM,90.0,90,90,358633,T301,H,0554P,,K,F,294,BROADWAY,,01/05/0001 12:00:00 PM,408,h1,,Y,0830A,0700P,BL,,2013,,0,14 3,38-Failure to Display Muni Rec,,,,,,,,,,,,-73.9583003,40.7084167,294,BROADWAY,,,,,11211.0,3075831.0,e23783dccce6a669
2743,6234,7462795024,DEH4639,NY,PAS,04/07/2015,21,PICK,FORD,T,75530,29830,20110,01/01/20150531 12:00:00 PM,84.0,84,84,350415,T802,B,0023A,,K,O,49,SCHERMERHORN ST,,01/05/0001 12:00:00 PM,408,d1,,Y Y Y,1200A,0300A,WH,,2002,,0,T 31,21-No Parking (street clean),,,,,,,,,,,,-73.9914104,40.6910071,49,SCHERMERHORN ST,,,,,11201.0,10168148.0,3616b696f94e236c
2744,6237,7514778603,VMIX,NY,SRF,02/04/2015,38,2DSD,AUDI,T,42730,58730,23330,01/01/20160421 12:00:00 PM,79.0,79,79,361885,T301,G,1236P,,K,F,1392,FULTON ST,,01/05/0001 12:00:00 PM,408,h1,,Y,0800A,0700P,BK,,2010,,0,10 3,38-Failure to Display Muni Rec,,,,,,,,,,,,-73.9451065,40.6800245,1392,FULTON ST,,,,,11216.0,3067409.0,8f9a4a2d7f52e525
2745,6239,8014378532,95794AV,NY,COM,04/06/2015,16,VAN,FORD,T,31190,32195,36990,01/01/20160630 12:00:00 PM,33.0,33,33,358635,T103,M,0152P,0121P,NY,O,1005,ST NICHOLAS AVE,,01/05/0001 12:00:00 PM,408,k2,,Y,0700A,0500P,WH,,0,,0,L 77,16-No Std (Com Veh) Com Plate,,,,,,,,,,,,-73.94010779999999,40.8350705,1005,ST NICHOLAS AVE,,,,,10032.0,1060337.0,847fcd2c70091d44
2746,7084,7039045588,AN246K,NJ,PAS,08/19/2014,48,DELV,INTER,T,31190,32195,36990,01/01/88888888 12:00:00 PM,30.0,30,30,356335,T103,M,0240P,,NY,O,1005,ST NICHOLAS AVE,,01/05/0001 12:00:00 PM,408,e9,,,,,WHITE,,0,,0,C 77,48-Bike Lane,,,,,,,,,,,,-73.94010779999999,40.8350705,1005,ST NICHOLAS AVE,,,,,10032.0,1060337.0,847fcd2c70091d44
2747,6240,8014772465,DFX8388,NY,PAS,04/06/2015,21,SUBN,DODGE,T,12130,93830,26630,01/01/20150418 12:00:00 PM,67.0,67,67,356170,T302,Y,1205P,,K,F,738,ALBANY AVE,,01/05/0001 12:00:00 PM,408,d1,,Y  Y,1100A,1230A,GY,,2005,,0,N 32,21-No Parking (street clean),,,,,,,,,,,,-73.9398764,40.656525099999996,738,ALBANY AVE,,,,,11203.0,3144954.0,5dd097a1030653f6
2748,6242,7578714636,CEB8930,NY,PAS,08/18/2014,21,SUBN,HONDA,T,60420,52220,61220,01/01/20141107 12:00:00 PM,49.0,49,49,361106,T202,E,0946A,,BX,F,1813,RADCLIFF AVE,,01/05/0001 12:00:00 PM,408,d1,,Y  Y,0930A,1100A,GREEN,,2001,,0,08A,21-No Parking (street clean),,,,,,,,,,,,-73.857545,40.848119700000005,1813,RADCLIFF AVE,,,,,10462.0,2049920.0,94d29ce83d2f158e
2749,6243,7830675375,EJT8089,NY,PAS,03/17/2015,71,SUBN,CHEVR,T,45340,13610,13550,01/01/20160831 12:00:00 PM,1.0,1,1,361297,T105,E,0147P,,NY,F,1,WHITEHALL ST,,01/05/0001 12:00:00 PM,408,j6,,YYYYYYY,,,WH,,2013,,0,087,71A-Insp Sticker Expired (NYS),,,,,,,,,,,,-74.0130118,40.703785700000005,1,WHITEHALL ST,,,,,10004.0,1000222.0,b99672f4377a29c2
2750,6243,7830675375,EJT8089,NY,PAS,03/17/2015,71,SUBN,CHEVR,T,45340,13610,13550,01/01/20160831 12:00:00 PM,1.0,1,1,361297,T105,E,0147P,,NY,F,1,WHITEHALL ST,,01/05/0001 12:00:00 PM,408,j6,,YYYYYYY,,,WH,,2013,,0,087,71A-Insp Sticker Expired (NYS),,,,,,,,,,,,-74.1223208,40.5643201,1,WHITEHALL ST,,,,,10306.0,5075723.0,75e737375b6ee3eb
2751,6248,1382436397,GRP6372,NY,PAS,06/27/2015,40,SUBN,JEEP,P,52120,29120,27090,01/01/20160530 12:00:00 PM,46.0,46,163,955129,0163,0000,0810P,,BX,O,2066,MORRIS AVE,,01/05/0001 12:00:00 PM,408,E2,,BBBBBBB,ALL,ALL,BLACK,0.0,2014,-,3,,,,,,,,,,,,,,-73.90502430000001,40.8536202,2066,MORRIS AVE,,,,,10453.0,5171886.0,1310e927b0ed000e
2752,6250,8021069995,EVV6716,NY,PAS,05/14/2015,37,4DSD,HONDA,T,13430,20530,64330,01/01/20151207 12:00:00 PM,84.0,84,84,361316,T301,E,0450P,0424P,K,F,446,ATLANTIC AVE,,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,0700P,BL,,2007,301-3014,0,05 3,37-Expired Muni Meter,,,,,,,,,,,,-73.9835033,40.6862484,446,ATLANTIC AVE,,,,,11217.0,3001550.0,04d439133fec94cc
2753,6251,8001376023,WNS1247,VA,PAS,07/01/2014,21,4DSD,HONDA,T,69330,26730,67047,01/01/20141288 12:00:00 PM,77.0,77,77,337779,T301,A,1212P,,K,F,582,PARK PL,,01/05/0001 12:00:00 PM,408,d1,,Y  Y,1130A,0100P,GREY,,0,,0,19 3,21-No Parking (street clean),,,,,,,,,,,,-73.9587352,40.6744362,582,PARK PL,,,,,11238.0,3036046.0,d0fdd847573f3a5d
2754,6252,7494017732,FEP8999,NY,OMS,01/03/2015,40,SUBN,CHEVR,T,61390,45790,54580,01/01/20150930 12:00:00 PM,109.0,109,109,345105,T740,D,0556A,,Q,O,133-01,SANFORD AVE,,01/05/0001 12:00:00 PM,408,e2,,YYYYYYY,,,GY,,2015,,4,02 6,40-Fire Hydrant,,,,,,,,,,,,-73.8306698,40.755910899999996,133-01,SANFORD AVE,,,,,11355.0,127249.0,a5ee4640b977721e
2755,6253,7494017732,FEP8999,NY,OMS,01/03/2015,40,SUBN,CHEVR,T,61390,45790,54580,01/01/20150930 12:00:00 PM,109.0,109,109,345105,T740,D,0556A,,Q,O,133-01,SANFORD AVE,,01/05/0001 12:00:00 PM,408,e2,,YYYYYYY,,,GY,,2015,,4,02 6,40-Fire Hydrant,,,,,,,,,,,,-73.8306698,40.755910899999996,133-01,SANFORD AVE,,,,,11355.0,127249.0,a5ee4640b977721e
2756,6256,7402650984,GFR4131,NY,PAS,06/30/2014,37,SUBN,HONDA,T,52090,16540,16640,01/01/20150623 12:00:00 PM,102.0,102,102,361047,T402,B,0124P,1115A,Q,F,80-46,KEW GARDENS RD,,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,1000P,GY,,2004,404-3065,0,01 4,37-Expired Muni Meter,,,,,,,,,,,,-73.8302108,40.7132051,80-46,KEW GARDENS RD,,,,,11415.0,88627.0,6359620e4a2a6467
2757,6257,8000426766,VAM4688,VA,PAS,08/01/2014,21,4DSD,TOYOT,T,72230,5680,5780,01/01/20150688 12:00:00 PM,78.0,78,78,358849,T302,F,0908A,,K,O,813,PRESIDENT ST,,01/05/0001 12:00:00 PM,408,d1,,Y,0900A,0930A,WHITE,,0,,0,59 3,21-No Parking (street clean),,,,,,,,,,,,-73.9762175,40.6740869,813,PRESIDENT ST,,,,,11215.0,3025353.0,71c42e0171718b1b
2758,6258,7203915724,BEU3765,NY,PAS,02/06/2015,38,SUBN,FORD,T,54050,35530,35580,01/01/20161015 12:00:00 PM,61.0,61,61,359312,T302,G,1159A,,K,F,1624,KINGS HWY,,01/05/0001 12:00:00 PM,408,h1,,YYYYYYY,0830A,0700P,RD,,2007,,0,03 3,38-Failure to Display Muni Rec,,,,,,,,,,,,-73.9566614,40.6093265,1624,KINGS HWY,,,,,11229.0,3231254.0,b4c7009ff943c87c
2759,6261,1372547435,4N80C,NY,SRF,10/08/2014,19,SDN,FORD,X,15210,21790,33390,01/01/20150331 12:00:00 PM,6.0,6,6,943628,0006,0000,0500P,,NY,F,147,CHRISTOPHER ST,,01/05/0001 12:00:00 PM,408,C,,BBBBBBB,ALL,ALL,YEL,0.0,2012,-,0,,,,,,,,,,,,,,-74.00784200000001,40.7329185,147,CHRISTOPHER ST,,,,,10014.0,1014576.0,b0e6b1cd4a2f13c5
2760,6262,7022303538,ENR4871,NY,PAS,06/12/2015,14,4DSD,TOYOT,T,51090,63290,26860,01/01/20170101 12:00:00 PM,105.0,105,105,361842,T402,C,0351P,,Q,F,219-32,JAMAICA AVE,,01/05/0001 12:00:00 PM,408,c,,YYYYYYY,,,GREY,,2013,,0,15 4,14-No Standing,,,,,,,,,,,,-73.7350301,40.71841920000001,219-32,JAMAICA AVE,,,,,11429.0,257791.0,e64938c39a20bdba
2761,6263,7170585479,DRZ7616,NY,PAS,10/07/2014,71,4DSD,NISSA,T,39800,57710,57720,01/01/20160619 12:00:00 PM,122.0,122,122,330659,T303,B,1109A,,R,F,193,NEW DORP LN,,01/05/0001 12:00:00 PM,408,j6,,YYYYYYY,,,GY,,2013,,0,03-A,71A-Insp Sticker Expired (NYS),,,,,,,,,,,,-74.1144172,40.5730896,193,NEW DORP LN,,,,,10306.0,10178483.0,9b8a51d98cc6ee49
2762,6270,8031504556,XB1BLE,NJ,PAS,02/27/2015,14,4DSD,BMW,T,27790,18110,18130,01/01/88888888 12:00:00 PM,17.0,17,17,345536,T503,B1,0931A,,NY,F,450,PARK AVE,,01/05/0001 12:00:00 PM,408,c,,YYYYY,0700A,1000A,BLACK,,0,,0,17 7,14-No Standing,,,,,,,,,,,,-73.9585722,40.696437599999996,450,PARK AVE,,,,,11205.0,5146338.0,a5e26a7de723d562
2763,6270,8031504556,XB1BLE,NJ,PAS,02/27/2015,14,4DSD,BMW,T,27790,18110,18130,01/01/88888888 12:00:00 PM,17.0,17,17,345536,T503,B1,0931A,,NY,F,450,PARK AVE,,01/05/0001 12:00:00 PM,408,c,,YYYYY,0700A,1000A,BLACK,,0,,0,17 7,14-No Standing,,,,,,,,,,,,-73.9712774,40.761311,450,PARK AVE,,,,,10022.0,1031039.0,d2d0b381d5a76da7
2764,6273,8015370528,FZD6980,NY,PAS,01/10/2015,37,SUBN,FORD,T,29830,51630,90930,01/01/20160522 12:00:00 PM,76.0,76,76,359288,T302,E,1128A,1034A,K,F,544,COURT ST,,01/05/0001 12:00:00 PM,408,h1,,Y,0830A,0700P,BK,,2014,318-3043,0,55 3,37-Expired Muni Meter,,,,,,,,,,,,-73.999454,40.6753336,544,COURT ST,,,,,11231.0,3007169.0,263d7d72e1bd8aba
2765,6274,7327596630,T634440C,NY,OMT,07/07/2014,70,4DSD,TOYOT,T,13610,37702,37703,01/01/20140630 12:00:00 PM,34.0,34,34,357736,T103,L,0218P,,NY,F,5030,BROADWAY,,01/05/0001 12:00:00 PM,408,j3,,YYYYYYY,,,BK,,2013,,0,CC1,70A-Reg. Sticker Expired (NYS),,,,,,,,,,,,-73.9170558,40.868968200000005,5030,BROADWAY,,,,,10034.0,1058546.0,3c2857cff11abef7
2766,6275,7962769026,EVL5089,NY,PAS,08/27/2014,17,SUBN,DODGE,T,57190,21070,21090,01/01/20150901 12:00:00 PM,113.0,113,113,361361,T402,T,0611P,,Q,F,118-01,GUY R BREWER BLVD,,01/05/0001 12:00:00 PM,408,c4,,YYYYYYY,,,WH,,1996,,0,N 42,17-No Stand (exc auth veh),,,,,,,,,,,,-73.7824641,40.683654700000005,118-01,GUY R BREWER BLVD,,,,,11434.0,296781.0,b6fc452343bf2b56
2767,6281,1381641568,91730JX,NY,COM,04/02/2015,45,P-U,CHEVR,P,35630,44990,29690,01/01/20160930 12:00:00 PM,24.0,24,24,876713,0024,0000,1157A,,NY,O,306,W 93 ST,,01/05/0001 12:00:00 PM,408,E1,,BBBBBBB,ALL,ALL,WHITE,0.0,2005,-,0,,,,,,,,,,,,,,-73.9752184,40.793471200000006,306,W 93 ST,,,,,10025.0,1030148.0,1c73900246945b41
2768,6293,7390771460,FEY5730,NY,PAS,04/20/2015,37,SUBN,ACURA,T,16910,29190,30490,01/01/20160923 12:00:00 PM,34.0,34,34,356491,T103,K,0115P,1110A,NY,F,138,DYCKMAN ST,,01/05/0001 12:00:00 PM,408,h1,,Y,0800A,0700P,BLACK,,2011,106-8265,0,01 7,37-Expired Muni Meter,,,,,,,,,,,,-73.9257298,40.862778999999996,138,DYCKMAN ST,,,,,10040.0,10179574.0,55c3dd65488efa6d
2769,6295,1381677150,GSV3735,NY,PAS,04/14/2015,40,SUBN,DODGE,P,37350,21190,28890,01/01/20161117 12:00:00 PM,34.0,34,34,935005,0034,0000,0855A,,NY,F,801,W 180 ST,,01/05/0001 12:00:00 PM,408,E2,,BBBBBBB,ALL,ALL,GN,0.0,2003,-,5,,,,,,,,,,,,,,-73.9389281,40.8501374,801,W 180 ST,,,,,10033.0,1057460.0,f529a45d2439c980
2770,6297,1369153582,44075JX,NY,COM,07/29/2014,78,VAN,CHEVR,P,24340,16090,16190,01/01/20151130 12:00:00 PM,107.0,107,107,948104,0107,0000,1150P,,Q,F,77-37,166 ST,,01/05/0001 12:00:00 PM,408,D3,,BBBBBBB,ALL,ALL,WHITE,0.0,2007,-,0,,,,,,,,,,,,,,-73.8020444,40.7234404,77-37,166 ST,,,,,11366.0,166283.0,56c927c1d529b97d
2771,6299,7041317961,MAIMANA,PA,PAS,06/27/2014,21,PICK,CHEVR,T,35720,72220,59720,01/01/20150188 12:00:00 PM,43.0,43,43,358648,T202,B,0839A,,BX,F,1976,GLEASON AVE,,01/05/0001 12:00:00 PM,408,d1,,Y  Y,0830A,1000A,GREY,,0,,0,14A,21-No Parking (street clean),,,,,,,,,,,,-73.8584022,40.8307723,1976,GLEASON AVE,,,,,10472.0,2040927.0,68358e7b7615f305
2772,6303,7779998034,ETP1523,NY,PAS,03/10/2015,20,SUBN,CADIL,T,42120,74330,19925,01/01/20150629 12:00:00 PM,44.0,44,44,361055,T201,Q,0124P,,BX,F,1298,INWOOD AVE,,01/05/0001 12:00:00 PM,408,d,,YYYYY,0800A,0600P,BK,,2007,,0,V 21,20A-No Parking (Non-COM),,,,,,,,,,,,-73.9202286,40.838411,1298,INWOOD AVE,,,,,10452.0,2015092.0,90c11818ec0d3770
2773,6304,8013143806,BNNY197,ON,PAS,05/18/2015,19,SUBN,VOLVO,T,25690,36050,36070,01/01/20150088 12:00:00 PM,26.0,26,26,356959,T103,L,0304P,,NY,O,344,MANHATTAN AVE,,01/05/0001 12:00:00 PM,408,c3,,YYYYYYY,,,RED,,0,,0,03 7,19-No Stand (bus stop),,,,,,,,,,,,-73.9574252,40.8039523,344,MANHATTAN AVE,,,,,10026.0,1046350.0,387e240965ed35c2
2774,6306,1365823210,EXA1158,NY,PAS,12/03/2014,19,SDN,NISSA,P,94730,47330,45930,01/01/20160221 12:00:00 PM,83.0,83,83,952183,0083,0000,1211P,,K,F,211,WYCKOFF AVE,,01/05/0001 12:00:00 PM,408,C3,,BBBBBBB,ALL,ALL,BLACK,0.0,2002,-,0,,,,,,,,,,,,,,-73.9158409,40.702336700000004,211,WYCKOFF AVE,,,,,11237.0,3099803.0,fbabbccc3fce6926
2775,6308,7362432392,6AN1941,MD,PAS,11/20/2014,20,SUBN,ACURA,T,15810,10710,13000,01/01/88880088 12:00:00 PM,6.0,6,6,347656,T108,B,0821A,,NY,F,24,COMMERCE ST,,01/05/0001 12:00:00 PM,408,d,,YYYYY,0800A,0600P,WHITE,,0,,0,01 8,20A-No Parking (Non-COM),,,,,,,,,,,,-74.0045297,40.73159879999999,24,COMMERCE ST,,,,,10014.0,1012556.0,f013a7288a2d6a26
2776,6308,7362432392,6AN1941,MD,PAS,11/20/2014,20,SUBN,ACURA,T,15810,10710,13000,01/01/88880088 12:00:00 PM,6.0,6,6,347656,T108,B,0821A,,NY,F,24,COMMERCE ST,,01/05/0001 12:00:00 PM,408,d,,YYYYY,0800A,0600P,WHITE,,0,,0,01 8,20A-No Parking (Non-COM),,,,,,,,,,,,-74.0063307,40.6796758,24,COMMERCE ST,,,,,11231.0,3010587.0,1cf87c8ffa283199
2777,6308,7362432392,6AN1941,MD,PAS,11/20/2014,20,SUBN,ACURA,T,15810,10710,13000,01/01/88880088 12:00:00 PM,6.0,6,6,347656,T108,B,0821A,,NY,F,24,COMMERCE ST,,01/05/0001 12:00:00 PM,408,d,,YYYYY,0800A,0600P,WHITE,,0,,0,01 8,20A-No Parking (Non-COM),,,,,,,,,,,,-74.1680466,40.612993200000005,24,COMMERCE ST,,,,,10314.0,5039118.0,a49d0fa23d7d81d7
2778,6325,8017034337,GUM9199,NY,PAS,03/24/2015,21,SUBN,FORD,T,94630,62030,60930,01/01/20150930 12:00:00 PM,75.0,75,75,356963,T802,A,0108A,,K,O,601,WORTMAN AVE,,01/05/0001 12:00:00 PM,408,d1,,Y  Y,1200A,0300A,WH,,2013,,0,O 31,21-No Parking (street clean),,,,,,,,,,,,-73.87179350000001,40.662935,601,WORTMAN AVE,,,,,11208.0,3134384.0,60a622dd4be80815
2779,6326,7646315011,GJC8937,NY,PAS,09/11/2014,10,4DSD,TOYOT,T,24980,23980,12550,01/01/20150821 12:00:00 PM,45.0,45,45,357686,T202,O,0825A,,BX,F,170,DREISER LOOP,,01/05/0001 12:00:00 PM,408,b,,YYYYYYY,,,GY,,2013,,0,D 22,10-No Stopping,,,,,,,,,,,,-73.8299245,40.877107,170,DREISER LOOP,,,,,10475.0,2081205.0,f07c9821080a414c
2780,6329,7559030622,49665ME,NY,COM,06/10/2015,78,VAN,NISSA,T,29130,55430,58330,01/01/20160228 12:00:00 PM,94.0,94,94,356963,T802,A,0058A,,K,F,99,CONSELYEA ST,,01/05/0001 12:00:00 PM,408,k6,,YYYYYYY,0900P,0500A,WH,,2013,,0,S 31,78-Nighttime PKG on Res Street,,,,,,,,,,,,-73.94724609999999,40.7150818,99,CONSELYEA ST,,,,,11211.0,3088787.0,9b04ba9c9b75710a
2781,6331,7061019438,79619MD,NY,COM,07/22/2014,47,VAN,FORD,T,27790,18150,18170,01/01/20150731 12:00:00 PM,18.0,18,18,357346,T106,I,0255P,,NY,F,484,PARK AVE,,01/05/0001 12:00:00 PM,408,l2,,Y,0700A,0700P,WHITE,,2013,,0,21 6,47-Double PKG-Midtown,,,,,,,,,,,,-73.97031109999999,40.762638200000005,484,PARK AVE,,,,,10022.0,1061554.0,6610b78fc2b921f4
2782,6333,7108274152,GKW7762,NY,PAS,06/11/2015,21,SUBN,TOYOT,T,40090,18240,35780,01/01/20151031 12:00:00 PM,110.0,110,110,354099,T401,L,0807A,,Q,F,90-11,CORONA AVE,,01/05/0001 12:00:00 PM,408,d1,,Y,0800A,0830A,GY,,2007,,0,A-AM,21-No Parking (street clean),,,,,,,,,,,,-73.87479909999999,40.741827,90-11,CORONA AVE,,,,,11373.0,5162898.0,cc25b1e0f4ed8350
2783,6334,8033050378,GVT7908,NY,PAS,03/27/2015,14,2DSD,BMW,T,24990,24985,13610,01/01/20170117 12:00:00 PM,1.0,1,1,346221,T105,J,1224P,,NY,F,65,LIBERTY ST,,01/05/0001 12:00:00 PM,408,c,,YYYYYYY,,,BR,,2010,,0,122,14-No Standing,,,,,,,,,,,,-74.0097885,40.708952000000004,65,LIBERTY ST,,,,,10038.0,10176879.0,fd7ebb45cd50f66a
2784,6443,7966206014,XT309U,NJ,PAS,11/14/2014,14,4DSD,PONTI,T,24990,24985,13610,01/01/20140088 12:00:00 PM,1.0,1,1,350411,T105,E,0251P,,NY,F,65,LIBERTY ST,,01/05/0001 12:00:00 PM,408,c,,YYYYYYY,,,WHITE,,0,,0,091,14-No Standing,,,,,,,,,,,,-74.0097885,40.708952000000004,65,LIBERTY ST,,,,,10038.0,10176879.0,fd7ebb45cd50f66a
2785,6335,1383175317,32006MD,NY,COM,04/27/2015,46,DELV,MERCU,P,25390,18330,18350,01/01/20160430 12:00:00 PM,19.0,19,19,932402,0019,0000,1004A,,NY,O,801,MADISON AVE,,01/05/0001 12:00:00 PM,408,F1,,BBBBBBB,ALL,ALL,WH,0.0,2014,-,0,,,,,,,,,,,,,,-73.9674093,40.7688283,801,MADISON AVE,,,,,10065.0,1033230.0,466cd6cb874f004c
2786,6337,7167984371,GPC2360,NY,PAS,06/12/2015,71,4DSD,KIA,T,43150,16380,28570,01/01/20160429 12:00:00 PM,123.0,123,123,353427,T303,A,1002A,,R,O,96,PAULDING AVE,,01/05/0001 12:00:00 PM,408,j6,,YYYYYYY,,,WH,,2014,,0,B-AM,71A-Insp Sticker Expired (NYS),,,,,,,,,,,,-74.165655,40.60825429999999,96,PAULDING AVE,,,,,10314.0,5046100.0,5d3620f683841f19
2787,6338,7777791667,26790ME,NY,COM,12/05/2014,38,VAN,NISSA,T,24690,36270,36290,01/01/20151231 12:00:00 PM,28.0,28,28,354188,T103,J,1029A,,NY,F,317,LENOX AVE,,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,0700P,WH,,2013,,0,33 7,38-Failure to Display Muni Rec,,,,,,,,,,,,-73.94536550000001,40.8083904,317,LENOX AVE,,,,,10027.0,1048227.0,89e3c83e7655c8d0
2788,6342,7559942295,W94DVJ,NJ,PAS,06/16/2015,38,4DSD,FORD,T,45130,55430,58330,01/01/88888888 12:00:00 PM,90.0,90,90,362227,T301,H,0425P,,K,F,632,GRAND ST,,01/05/0001 12:00:00 PM,408,h1,,Y,0830A,0700P,BLACK,,0,,0,15 3,38-Failure to Display Muni Rec,,,,,,,,,,,,-73.94679659999998,40.711245899999994,632,GRAND ST,,,,,11206.0,3090080.0,43b1994ed60249d7
2789,6345,7332397444,GBN8666,NY,PAS,08/07/2014,37,SUBN,ACURA,T,42120,24240,24290,01/01/20140826 12:00:00 PM,109.0,109,109,361087,T401,J,0223P,0210P,Q,F,164-05,DEPOT RD,,01/05/0001 12:00:00 PM,408,h1,,Y,0800A,0700P,BK,,2012,428-3104,0,07 4,37-Expired Muni Meter,,,,,,,,,,,,-73.8015933,40.7619648,164-05,DEPOT RD,,,,,11358.0,132048.0,1dd2569b92e373a6
2790,6347,7100211347,GNY3364,NY,PAS,09/20/2014,37,SUBN,FORD,T,51790,8790,8990,01/01/20160707 12:00:00 PM,115.0,115,115,361070,T401,H,0529P,0508P,Q,F,37-11,JUNCTION BLVD,,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,0700P,RD,,2003,422-1261,0,18 4,37-Expired Muni Meter,,,,,,,,,,,,-73.870483,40.7512549,37-11,JUNCTION BLVD,,,,,11368.0,49270.0,20b51d9d90e8d276
2791,6347,7100211347,GNY3364,NY,PAS,09/20/2014,37,SUBN,FORD,T,51790,8790,8990,01/01/20160707 12:00:00 PM,115.0,115,115,361070,T401,H,0529P,0508P,Q,F,37-11,JUNCTION BLVD,,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,0700P,RD,,2003,422-1261,0,18 4,37-Expired Muni Meter,,,,,,,,,,,,-73.8705084,40.751290399999995,37-11,JUNCTION BLVD,A,,,,11368.0,49246.0,79f18d8ddcf6340f
2792,6348,8010001399,54853MC,NY,COM,08/12/2014,20,VAN,ME/BE,T,16150,13810,30790,01/01/20150131 12:00:00 PM,5.0,5,5,351995,T101,G,1101A,1008A,NY,O,63,CROSBY ST,,01/05/0001 12:00:00 PM,408,d,,YYYYY,0800A,0600P,WH,,2012,,0,29 1,20-No Parking (Com Plate),,,,,,,,,,,,-73.99813540000001,40.7223235,63,CROSBY ST,,,,,10012.0,1009242.0,04f5a1609c2f5c1d
2793,6352,7708696288,FLY3403,NY,PAS,07/03/2014,38,SUBN,BMW,T,11710,35470,35490,01/01/20150624 12:00:00 PM,24.0,24,24,358647,T103,N,0453P,,NY,O,530,AMSTERDAM AVE,,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,0700P,BK,,2012,,0,38 7,38-Failure to Display Muni Rec,,,,,,,,,,,,-73.9754118,40.7874523,530,AMSTERDAM AVE,,,,,10024.0,10176120.0,f8a7b1c1bc26ded1
2794,6355,8013240988,R57BKC,NJ,PAS,02/19/2015,68,4DSD,HONDA,T,77230,56530,81330,01/01/88888888 12:00:00 PM,84.0,84,84,353177,T802,B,0906P,,K,F,47,SIDNEY PL,,01/05/0001 12:00:00 PM,408,a1,,,,,BLACK,,0,,0,Q 31,68-Not Pkg. Comp. w Psted Sign,,,,,,,,,,,,-73.9947199,40.691562100000006,47,SIDNEY PL,,,,,11201.0,3003687.0,a508c2fa8ae42dde
2795,6356,8026006069,GFW4521,NY,PAS,06/01/2015,37,4DSD,TOYOT,T,40090,18490,18590,01/01/20150709 12:00:00 PM,110.0,110,110,354057,T401,H,0132P,1200P,Q,O,92-04,CORONA AVE,,01/05/0001 12:00:00 PM,408,h1,,Y,0830A,0700P,GY,,2008,441-3115,0,48-P,37-Expired Muni Meter,,,,,,,,,,,,-73.8720847,40.7423139,92-04,CORONA AVE,,,,,11373.0,10170326.0,17e8420fc5057c5b
2796,6358,7848140532,GKL8131,NY,PAS,01/09/2015,37,SUBN,NISSA,T,51090,24490,24440,01/01/20150925 12:00:00 PM,103.0,103,103,358887,T402,B,0322P,0305P,Q,F,168-22,JAMAICA AVE,,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,0700P,GY,,2009,403-3059,0,14 4,37-Expired Muni Meter,,,,,,,,,,,,-73.791783,40.70642410000001,168-22,JAMAICA AVE,,,,,11433.0,242356.0,dfb422db7264c048
2797,6359,7848140532,GKL8131,NY,PAS,01/09/2015,37,SUBN,NISSA,T,51090,24490,24440,01/01/20150925 12:00:00 PM,103.0,103,103,358887,T402,B,0322P,0305P,Q,F,168-22,JAMAICA AVE,,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,0700P,GY,,2009,403-3059,0,14 4,37-Expired Muni Meter,,,,,,,,,,,,-73.791783,40.70642410000001,168-22,JAMAICA AVE,,,,,11433.0,242356.0,dfb422db7264c048
