,Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
9010,8178069088,GRB8386,NY,PAS,02/11/2017,50,4DSD,INFIN,T,0,0,0,20180323,67.0,67,67,356170,T302,Y,0623A,,K,I,E,E 51st St,0ft N/of Rutland Rd,0,408,e5,,,,,GY,,2011,,0,L,50-Crosswalk,,,
9011,4633010475,HJP7224,NY,PAS,04/26/2017,36,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,1234P,,BK,,,WB LINDEN BLVD @ SCH,ENCK AVE,0,1180,B,T,,,,GY,,2014,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9012,8206522347,HJN2928,NY,PAS,09/22/2016,38,4DSD,ACURA,T,24190,57790,61390,20180810,109.0,109,109,357787,T401,H,0135P,,Q,F,41-25,163rd St,,0,408,h1,,Y,0800A,0700P,BK,,2003,,0,07-P,38-Failure to Display Muni Rec,,,
9013,8362515340,AS745T,NJ,PAS,10/27/2016,19,DELV,FRUEH,T,24890,18010,18030,88880088,17.0,17,17,357766,T506,A,0726A,,NY,O,575,Lexington Ave,,0,408,c3,,YYYYYYY,,,WHITE,,0,,0,06 6,19-No Stand (bus stop),,,
9014,8255058643,2CF1531,MD,PAS,09/30/2016,24,4DSD,CHEVR,T,46620,12550,42720,20180588,42.0,42,42,357069,T201,N,0708A,,BX,O,1449,Longfellow Ave,,0,408,d5,,YYYYY,0700A,0400P,RED,,0,,0,P 21,24-No Parking (exc auth veh),,,
9015,8040191063,AR362E,NJ,PAS,07/19/2016,14,DELV,INFIN,T,34790,0,0,88888888,18.0,18,18,346409,T106,A,0624A,,NY,I,N,W 51st St,60ft W/of Broadway,0,408,c,,YYYYYYY,,,WHITE,,0,,0,E 17,14-No Standing,,,
9016,4622345195,BZR9076,TX,PAS,07/19/2016,36,LL,NISSA,V,0,0,0,0,,0,0,0,,,0817A,,QN,,,WB HILLSIDE AVE @ 23,1ST ST,0,1180,B,T,,,,,,2008,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9017,4630918784,QBC3675,GA,PAS,02/17/2017,36,MP,NISSA,V,0,0,0,0,,0,0,0,,,0859A,,QN,,,NB BAISLEY BLVD @ 15,5TH ST,0,1180,B,T,,,,SIL,,2013,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9018,8259054840,GXN8880,NY,PAS,04/25/2017,74,4DSD,LEXUS,T,48495,0,0,20190428,104.0,104,104,353159,T402,D,0907A,,Q,I,E,Hancock St,55ft S/of Myrtle Ave,0,408,j2,,,,,GY,,2015,,0,27,74-Missing Display Plate,,,
9019,5093378112,939MTP,FL,PAS,09/13/2016,7,4D,HYUND,V,0,0,0,0,,0,0,0,,,0756A,,BK,,,JAMAICA AVE (W/B) @,PENNSYLVANIA AVE,0,1111,D,T,,,,BLK,,2003,,0,,FAILURE TO STOP AT RED LIGHT,,,
9020,7491142023,HCW7628,NY,PAS,08/17/2016,21,4DSD,HONDA,T,11940,0,0,20171129,109.0,109,109,345128,T401,S,1223P,,Q,I,N,57th Rd,30ft E/of 138th St,0,408,d1,,Y,1100A,1230A,BK,,2016,,0,06 4,21-No Parking (street clean),,,
9021,1416755718,XBGZ86,NJ,PAS,01/31/2017,14,VAN,ISUZU,P,45440,32910,28870,0,1.0,1,1,946514,0001,0000,0947A,,NY,F,52,WILLIAM STREET,,0,408,K2,,BBBBBBB,ALL,ALL,WHITE,0.0,0,-,0,,,,,
9022,4627093720,CWU2294,NY,PAS,11/21/2016,36,4DSD,CHEVR,V,0,0,0,0,,0,0,0,,,0806A,,BK,,,SB EASTERN PKWY @ TR,UXTON ST,0,1180,B,T,,,,GY,,2006,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9023,8451029905,GGR4506,NY,PAS,02/13/2017,38,SUBN,HONDA,T,0,40404,40404,20170428,114.0,114,114,363971,T401,B,1052A,,Q,I,,Sunnyside Lot,,0,408,h1,,Y,0800A,1000P,BLUE,,2010,,0,38,38-Failure to Display Muni Rec,,,
9024,8206051272,EJR2522,NY,PAS,04/01/2017,38,4DSD,HONDA,T,0,40404,40404,20180530,108.0,108,108,358645,T401,R,1240P,,Q,I,,Sunnyside Lot,,0,408,h1,,Y,0800A,1000P,GY,,2008,,0,37,38-Failure to Display Muni Rec,,,
9025,1412018640,GEA8175,NY,PAS,08/16/2016,21,SUBN,JEEP,S,12110,17250,17270,20170505,9.0,9,0,637063,MN06,0000,0805A,,NY,F,219,AVE A,,0,408,D1,,BYYYYYB,0800A,0830A,TAN,0.0,2014,-,0,,,,,
9026,4623741503,HFP6748,NY,PAS,09/21/2016,36,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0956A,,BX,,,SB BAYCHESTER AVE @,DONIZETTI PL,0,1180,B,T,,,,GY,,2014,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9027,8481455295,JZX6636,PA,PAS,01/22/2017,20,SUBN,GMC,T,34710,10810,10910,20161288,18.0,18,18,361325,T106,G,0207P,,NY,F,315,W 47th St,,0,408,d,,YYYYYYY,,,GOLD,,0,,0,08,20A-No Parking (Non-COM),,,
9028,8489600454,GST3676,NY,PAS,11/23/2016,21,SUBN,CHEVR,T,23380,0,0,20160922,107.0,107,107,359296,T402,N,0928A,,Q,I,E,152nd St,50ft S/of 84th Ave,0,408,d1,,Y,0830A,1000A,BR,,1999,,0,E 42,21-No Parking (street clean),,,
9029,8287539018,7PFC405,CA,PAS,08/04/2016,21,SUBN,HONDA,T,36090,13610,15410,20161188,26.0,26,26,356214,T103,O,1106A,,NY,O,600,W 116th St,,0,408,d1,,Y  Y,1100A,1230A,GREY,,0,,0,46 7,21-No Parking (street clean),,,
9030,5092380299,HBG3024,NY,PAS,07/03/2016,7,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,0352P,,BK,,,OCEAN PKWY (N/B) @ A,VE W,0,1111,D,T,,,,GY,,2007,,0,,FAILURE TO STOP AT RED LIGHT,,,
9031,7278394089,GRM1501,NY,PAS,07/02/2016,70,4DSD,MAZDA,T,26990,24190,30790,20160612,5.0,5,5,363541,T105,C,0133P,,NY,F,209,Mulberry St,,0,408,j3,,YYYYYYY,,,GY,,2003,,0,036,70A-Reg. Sticker Expired (NYS),,,
9032,8489228760,GZM1417,NY,OMS,04/10/2017,37,4DSD,BMW,T,55590,18140,18290,20170930,103.0,103,103,363071,T402,H,0415P,0334P,Q,F,90-07,Merrick Blvd,,0,408,h1,,Y,0900A,0700P,BL,,2017,408-1977,0,19,37-Expired Muni Meter,,,
9033,4630907890,T647978C,NY,OMT,02/16/2017,36,SUBN,CHEVR,V,0,0,0,0,,0,0,0,,,0101P,,BK,,,SB SHORE RD @ 83RD S,T,0,1180,B,T,,,,BK,,2014,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9034,8509452507,EVC4256,NY,PAS,01/27/2017,37,SUBN,ROVER,T,17190,32645,13610,20180218,6.0,6,6,362558,T101,D,0348P,0342P,NY,F,30,E 10th St,,0,408,h1,,Y,0900A,0600P,TN,,2011,147-3062,0,63,37-Expired Muni Meter,,,
9035,8021230551,GKX6149,NY,PAS,09/27/2016,68,SUBN,TOYOT,T,81330,27530,29830,20180204,84.0,84,84,359609,T301,S,0111P,,K,F,182,State St,,0,408,a1,,,,,BL,,2014,,0,05 3,68-Not Pkg. Comp. w Psted Sign,,,
9036,8174090058,DHP5167,NY,PAS,02/27/2017,21,SUBN,CHRYS,T,5730,5430,5580,20170817,78.0,78,78,355614,T302,A,1021A,,K,F,315,6th St,,0,408,d1,,Y,0930A,1100A,DK/,,2005,,0,60,21-No Parking (street clean),,,
9037,7013433883,GST7755,NY,PAS,11/21/2016,21,SUBN,NS/OT,T,18850,0,0,20181014,19.0,19,19,354070,T103,CC,0914A,,NY,I,N,E 94th St,100ft E/of 5th Ave,0,408,d1,,Y  Y,0900A,1030A,BLACK,,2010,,0,20 7,21-No Parking (street clean),,,
9038,8056523560,HFF4553,NY,PAS,08/08/2016,21,CONV,BMW,T,35710,14510,15710,20180710,24.0,24,24,354043,T103,G,1139A,,NY,O,50,W 97th St,,0,408,d1,,Y  Y,1130A,0100P,BK,,2004,,0,39 7,21-No Parking (street clean),,,
9039,8522224160,319NDJ,KY,PAS,06/16/2017,40,SUBN,FORD,T,35830,11710,13610,20170688,24.0,24,24,365379,T103,H,0106P,,NY,O,216,W 103rd St,,0,408,e2,,YYYYYYY,,,SILVE,,0,,3,24,40-Fire Hydrant,,,
9040,1416195002,VME4270,VA,PAS,01/26/2017,21,SDN,ACURA,S,20020,26670,26700,0,44.0,44,0,916549,BX04,0000,0931A,,BX,F,1198,CLAY AVE,,0,408,D1,,YBBYBBB,0900A,1030P,BLACK,0.0,0,-,0,,,,,
9041,4634980083,CTD6860,NY,PAS,06/07/2017,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,1148A,,QN,,,SB WOODHAVEN BLVD @,FURMANVILLE AVE,0,1180,B,T,,,,GR,,2003,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9042,8528118204,T687109C,NY,OMT,06/15/2017,21,4DSD,HYUND,T,0,0,0,20170731,49.0,49,49,363968,T201,A,0838A,,BX,I,N,Brady Ave,30ft E/of Bronx Park,0,408,d1,,Y  Y,0830A,1000A,BK,,2015,,0,01,21-No Parking (street clean),,,
9043,7034969322,HAP3529,NY,PAS,07/26/2016,38,4DSD,AUDI,T,13880,36130,67030,20170810,67.0,67,67,363987,T302,I,0219P,,K,F,2909,Avenue D,,0,408,h1,,Y,0830A,0700P,BK,,2012,,0,16 3,38-Failure to Display Muni Rec,,,
9044,4627149062,KDR8188,PA,PAS,11/21/2016,36,SDN,NISSA,V,0,40404,40404,0,,0,0,0,,,0124P,,BK,,,SB KNAPP ST @ AVE V,,0,1180,B,T,,,,,,2012,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9045,8220038767,GNH2290,NY,PAS,12/06/2016,21,4DSD,ISUZU,T,6390,7140,50330,20180325,114.0,114,114,331832,T401,M,1143A,,Q,O,24-29,19th St,,0,408,d1,,Y,1130A,0100P,WH,,2008,,0,T 41,21-No Parking (street clean),,,
9046,8496918300,AN152C,NJ,PAS,05/03/2017,47,DELV,FRUEH,T,10810,34470,34490,88880088,10.0,10,10,351969,T506,B,0954A,,NY,F,519,8th Ave,,0,408,l2,,Y,0700A,0700P,GREEN,,0,,0,17,47-Double PKG-Midtown,,,
9047,8521802651,BWD6103,NY,PAS,02/20/2017,16,SUBN,HONDA,T,18670,10110,10010,20180620,19.0,19,19,364913,T103,GG,0201P,,NY,F,300,E 84th St,,0,408,k2,,Y,0700A,0700P,GY,,2005,,0,09,16A-No Std (Com Veh) Non-COM,,,
9048,8350538156,HCT2473,NY,PAS,10/30/2016,20,SUBN,ACURA,T,34290,10510,10610,20171228,13.0,13,13,356559,T102,I,1046A,,NY,F,127,W 26th St,,0,408,d,,YYYYYYY,,,WH,,2009,,0,A 17,20A-No Parking (Non-COM),,,
9049,8483677878,HPB3606,NY,PAS,06/21/2017,38,SUBN,NISSA,T,13610,34750,34770,20190423,18.0,18,18,355224,T106,L,1212P,,NY,O,1619,Broadway,,0,408,h1,,Y,0700A,0600P,GY,,1999,,0,27,38-Failure to Display Muni Rec,,,
9050,8075566324,AP538Y,NJ,PAS,01/30/2017,46,TRAC,MACK,T,35490,13610,44990,88888888,20.0,20,20,352009,T103,E,1001A,1200P,NY,F,278,W 86th St,,0,408,f1,,,,,RED,,0,,0,42,46-Double Parking (Com Plate),,,
9051,8229503760,FRY2776,NY,PAS,12/05/2016,71,SUBN,TOYOT,T,17790,17740,17990,20171011,102.0,102,102,356353,T402,A,0950A,,Q,F,87-04,88th Ave,,0,408,j6,,YYYYYYY,,,GREY,,2008,,0,32 4,71A-Insp Sticker Expired (NYS),,,
9052,8506217957,GRZ4986,NY,PAS,03/30/2017,37,4DSD,ME/BE,T,44890,45090,13310,20180713,6.0,6,6,363512,T105,D,0440P,0406P,NY,O,510,Laguardia Pl,,0,408,h1,,Y,0730A,0700P,GY,,2016,114-3030,0,051,37-Expired Muni Meter,,,
9053,7401574184,A74BVZ,NJ,PAS,12/22/2016,20,4DSD,NISSA,T,53520,15520,49820,88888888,49.0,49,49,345239,T801,B,0918P,,BX,F,801,Neill Ave,,0,408,d,,YYYYYYY,,,OTHER,,0,,0,C 21,20A-No Parking (Non-COM),,,
9054,8545105095,FJG8785,NY,PAS,06/24/2017,21,4DSD,NISSA,T,13980,64830,36330,20190413,67.0,67,67,358575,T302,U,0846A,,K,F,3315,Avenue H,,0,408,d1,,Y,0830A,0900A,BK,,2009,,0,C,21-No Parking (street clean),,,
9055,8488708210,XZ248G,NJ,PAS,04/01/2017,14,DELV,FRUEH,T,11010,34670,34690,88880088,18.0,18,18,353525,T106,X,0730A,,NY,O,644,10th Ave,,0,408,c,,YYYYYY,0700A,1000A,WHITE,,0,,0,CC2,14-No Standing,,,
9056,4633500533,HJJ5534,NY,PAS,05/05/2017,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0433P,,QN,,,WB QUEENS BLVD @ 56T,H ST,0,1180,B,T,,,,BL,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9057,8028398613,45152PC,NY,IRP,08/03/2016,19,BS,VANHO,T,10410,17530,17550,20170630,13.0,13,13,363574,T102,L,0915P,,NY,F,244,5th Ave,,0,408,c3,,YYYYYYY,,,WH,,2008,,0,99 6,19-No Stand (bus stop),,,
9058,5092531393,HCD6364,NY,PAS,07/14/2016,7,PICK,FORD,V,0,0,0,0,,0,0,0,,,1055A,,BK,,,ATLANTIC AVE (E/B) @,PENNSYLVANIA AVE,0,1111,D,T,,,,BK,,2015,,0,,FAILURE TO STOP AT RED LIGHT,,,
9059,8520418831,HDY7009,NY,PAS,06/17/2017,37,4DSD,HYUND,T,25390,18910,18930,20180129,19.0,19,19,363486,T103,S,0557P,0520P,NY,O,1400,Madison Ave,,0,408,h1,,Y,0830A,0700P,GY,,2016,127-3039,0,11,37-Expired Muni Meter,,,
9060,8547556473,EXB8821,NY,PAS,05/12/2017,37,4DSD,LEXUS,T,54050,35430,35480,20171228,61.0,61,61,361835,T302,R,0519P,0254P,K,O,1412,Kings Hwy,,0,408,h1,,Y,0800A,0700P,WH,,2016,305-3049,0,03,37-Expired Muni Meter,,,
9061,8399022123,HND4400,NY,PAS,02/14/2017,24,4DSD,NISSA,T,14780,67030,47230,20181228,61.0,61,61,355667,T302,C,1202P,,K,F,2934,Avenue X,,0,408,d5,,Y,0800A,0700P,BK,,2017,,0,19,24-No Parking (exc auth veh),,,
9062,8038235149,83025ME,NY,COM,10/26/2016,10,VAN,DODGE,T,30790,15450,16150,88888888,1.0,1,1,363572,T101,H,0613P,,NY,F,73,Spring St,,0,408,b,,YYYYYYY,,,WHITE,,2006,,0,76 1,10-No Stopping,,,
9063,8490305330,T706689C,NY,OMT,12/27/2016,21,4DSD,TOYOT,T,22030,22680,23030,20170831,60.0,60,60,355151,T302,Q,0824A,,K,F,3099,Brighton 6th St,,0,408,d1,,Y  Y,0800A,0930A,WH,,2014,,0,N 32,21-No Parking (street clean),,,
9064,8548352802,T692040C,NY,OMT,04/26/2017,38,4DSD,HYUND,T,28830,13830,29630,20180228,70.0,70,70,363548,T302,R,0604P,,K,F,722,Coney Island Ave,,0,408,h1,,Y,0800A,0700P,GY,,2013,,0,09,38-Failure to Display Muni Rec,,,
9065,4629611022,EXE3455,NY,PAS,01/18/2017,36,4DSD,ME/BE,V,0,0,0,0,,0,0,0,,,0920A,,QN,,,EB UNION TPKE @ 210T,H ST,0,1180,B,T,,,,WH,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9066,8504207535,44041JY,NY,COM,02/28/2017,20,VAN,FORD,T,16150,13810,30790,20180630,1.0,1,1,346157,T105,J,0916A,0840A,NY,F,61,Crosby St,,20170228,408,d,,YYYYY,0800A,0600P,BL,,2008,,0,010,20-No Parking (Com Plate),,,
9067,8514150625,97890MH,NY,COM,02/13/2017,20,VAN,FORD,T,10410,18490,18510,20180131,19.0,19,19,346086,T103,F,1018A,0913A,NY,F,943,5th Ave,,20170213,408,d,,YYYYY,0700A,0400P,WH,,2004,,0,23,20-No Parking (Com Plate),,,
9068,7693543016,HLA4512,NY,PAS,01/23/2017,21,SUBN,HONDA,T,35480,0,0,20181117,70.0,70,70,332073,T302,L,0901A,,K,I,W,Marlborough Rd,30ft N/of Newkirk Av,0,408,d1,,Y,0830A,1000A,BK,,2015,,0,R,21-No Parking (street clean),,,
9069,8565005409,FTT6985,NY,PAS,06/09/2017,14,SUBN,JEEP,T,59990,0,0,20171202,112.0,112,112,361864,T402,C,0909A,,Q,I,S,Queens Blvd,15ft W/of 73rd Ave,0,408,c,,YYYYYYY,,,BL,,2008,,0,05,14-No Standing,,,
9070,7755188164,33820MC,NY,COM,03/25/2017,21,VAN,MAZDA,T,59990,13990,14140,20180331,112.0,112,112,363939,T402,L,0742A,,Q,O,100-23,Queens Blvd,,0,408,d1,,Y,0730P,0800A,GY,,2004,,0,D,21-No Parking (street clean),,,
9071,8308106687,38149MH,NY,COM,01/25/2017,85,DELV,MI/F,T,26130,9640,15920,20181120,41.0,41,41,332373,T801,B,0135A,1030P,BX,O,900,E 149th St,,0,408,k5,,,,,WH,,2014,,0,A,85-Storage-3 hour Commercial,,,
9072,4622544891,N48CDE,NJ,PAS,07/27/2016,36,4 DR,MITSU,V,0,0,0,0,,0,0,0,,,1106A,,BK,,,EB FLATLANDS AVE @ E,58TH ST,0,1180,B,T,,,,GR,,2003,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9073,8341547430,BWZB930,ON,PAS,11/28/2016,21,SUBN,GMC,T,41930,31530,54130,20161288,79.0,79,79,361069,T301,D,1140A,,K,O,273,Franklin Ave,,0,408,d1,,Y  Y,1100A,1230A,WHITE,,0,,0,09 3,21-No Parking (street clean),,,
9074,8486101360,CFF9672,GA,PAS,12/13/2016,31,SUBN,KIA,T,34690,10510,10610,20171188,18.0,18,18,346167,T106,D,0731A,,NY,F,136,W 46th St,,0,408,l3,,YYYYY,0700A,0600P,GREY,,0,,0,03 6,31-No Stand (Com. Mtr. Zone),,,
9075,7059929009,XBFS98,NJ,PAS,11/10/2016,21,VAN,FORD,T,10210,17490,17510,88880088,13.0,13,13,361380,T102,A,0743A,,NY,O,344,3rd Ave,,0,408,d1,,Y,0730A,0800A,BLUE,,0,,0,F 17,21-No Parking (street clean),,,
9076,1419348188,S268246,IL,PAS,01/22/2017,19,SDN,DODGE,P,26230,40930,18630,0,70.0,70,70,947437,0070,0000,0422A,,K,O,2281,CHURCH AVENUE,,0,408,F1,,BBBBBBB,ALL,ALL,GRAY,0.0,0,-,0,,,,,
9077,8070084376,HJH2533,NY,PAS,08/16/2016,20,SUBN,GMC,T,0,40404,40404,20180628,32.0,32,32,354084,T103,L,0342P,,NY,F,2284,Adam Clayton Powell,,0,408,d,,YYYYYYY,,,GY,,2007,,0,I 77,20A-No Parking (Non-COM),,,
9078,8011663069,GGS5570,NY,PAS,12/07/2016,37,4DSD,HYUND,T,47290,14540,15090,20170928,104.0,104,104,362249,T402,G,0453P,0438P,Q,F,70-01,Grand Ave,,0,408,h1,,Y,0900A,0700P,BL,,2012,405-3044,0,24 4,37-Expired Muni Meter,,,
9079,1408022394,T675966C,NY,OMT,07/27/2016,14,SDN,,P,59990,18240,68090,20170430,110.0,110,110,957795,0110,0000,0938P,,,F,90-15,QUEENS BLVD,,0,408,D,,BBBBBBB,ALL,ALL,GR,0.0,2015,-,0,,,,,
9080,7355576010,66464MJ,NY,COM,01/27/2017,16,PICK,TOYOT,T,18230,0,0,20181130,19.0,19,19,356314,T103,H,0109P,1238P,NY,I,N,E 62nd St,50ft E/of Park Ave,0,408,k2,,Y,0800A,0700P,GY,,2009,,0,CC1,16-No Std (Com Veh) Com Plate,,,
9081,8543903180,GGW9108,NY,PAS,04/23/2017,40,4DSD,TOYOT,T,23330,65030,41730,20170709,67.0,67,67,330925,T302,Y,0717A,,K,F,1353,Brooklyn Ave,,0,408,e2,,YYYYYYY,,,GL,,2013,,0,CC1,40-Fire Hydrant,,,
9082,1418878571,PLZN0TK,NY,COM,01/20/2017,45,VAN,FRUEH,P,44990,35750,35770,0,24.0,24,24,957152,0024,0000,0524P,,NY,O,817,WEST END AVE,,0,408,E2,,BBBBBBB,ALL,ALL,WHT,0.0,2001,-,0,,,,,
9083,8505219958,BLANKPLATE,99,999,06/01/2017,71,MCY,YAMAH,T,13590,0,0,88880088,1.0,1,1,363541,T105,C,0412P,,NY,I,N,Broad St,20ft W/of South St,0,408,j6,,YYYYYYY,,,BLACK,,0,,0,046,71-Insp. Sticker Missing (NYS,,,
9084,1419704783,GLS7707,NY,PAS,02/16/2017,21,SUBN,GMC,S,7080,10080,10180,20180127,62.0,62,0,589383,KS15,0000,0838A,,K,F,7107,20 AVE,,0,408,D1,,YYBYYBB,0830A,0900A,WH,0.0,2004,-,0,,,,,
9085,8141536217,FZV1929,NY,PAS,07/18/2016,70,SUBN,DODGE,T,52220,57320,40620,20160701,49.0,49,49,351877,T202,G,1150A,,BX,F,1029,Morris Park Ave,,0,408,j3,,YYYYYYY,,,WH,,2015,,0,08 2,70A-Reg. Sticker Expired (NYS),,,
9086,7522745482,EVP5382,NY,PAS,02/25/2017,38,SUBN,VOLVO,T,87330,19230,80430,20171006,77.0,77,77,361102,T301,S,0513P,,K,F,615,Vanderbilt Ave,,0,408,h1,,Y,0830A,0700P,BLACK,,2015,,0,19,38-Failure to Display Muni Rec,,,
9087,8477913160,14652MJ,NY,COM,04/24/2017,47,VAN,ME/BE,T,10210,17430,17450,88880088,13.0,13,13,355079,T102,H,0827A,,NY,F,287,3rd Ave,,0,408,l2,,Y,0700A,0700P,WHITE,,2016,,0,01,47-Double PKG-Midtown,,,
9088,8055024844,88867JA,NY,COM,10/04/2016,14,DELV,HINO,T,18190,27790,24890,20161231,19.0,19,19,356498,T103,F,0922A,,NY,F,127,E 60th St,,0,408,c,,Y,0700A,0700P,WH,,2010,,0,20 7,14-No Standing,,,
9089,7298320828,78452MB,NY,COM,12/29/2016,21,VAN,CHEVR,T,36250,10610,10810,20180228,28.0,28,28,356948,T103,T,0810A,,NY,F,267,W 124th St,,0,408,d1,,Y,0800A,0900A,WH,,2011,,0,CC1,21-No Parking (street clean),,,
9090,1409048603,HDW5356,NY,PAS,08/18/2016,21,SUBN,ME/BE,S,7520,27120,27150,20171220,48.0,48,0,861688,BX06,0000,0905A,,BX,F,2239,ADAMS PLACE,,0,408,D1,,YBBYBBB,0830A,1000A,WHITE,0.0,2015,-,0,,,,,
9091,4635192842,HPK2645,NY,PAS,06/16/2017,36,SUBN,FORD,V,0,0,0,0,,0,0,0,,,1016A,,BX,,,SB BAYCHESTER AVE @,DONIZETTI PL,0,1180,B,T,,,,BK,,2014,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9092,1420494247,HNY1974,NY,PAS,04/19/2017,21,SDN,HONDA,S,50920,22220,40420,20190305,45.0,45,0,611243,BX10,0000,0738A,,BX,O,3004,MIDDLETOWN RD,,0,408,D1,,YYYYYYB,0730A,0800A,BLUE,0.0,2004,-,0,,,,,
9093,4625283097,GCZ9506,NY,PAS,10/18/2016,36,4DSD,FORD,V,0,0,0,0,,0,0,0,,,0931A,,ST,,,WB GOETHALS RD N @ J,ULES DR,0,1180,B,T,,,,GY,,2007,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9094,8532106500,VKW7230,VA,PAS,04/08/2017,14,4DSD,CADIL,T,17250,10350,10210,20171188,9.0,9,9,361347,T800,B2,0151A,,NY,F,115,E 13th St,,0,408,c,,YYYYYYY,0600P,0700A,BLACK,,0,,0,F,14-No Standing,,,
9095,1415147887,25SNZ4,NY,999,11/21/2016,21,MC,HARLE,S,31830,86030,75430,0,77.0,77,0,600275,KS09,0000,1210P,,K,F,1615,DEAN STREET,,0,408,D1,,YBBYBBB,1130A,0100P,BLACK,0.0,0,-,0,,,,,
9096,8034974146,DTN2468,TX,PAS,12/29/2016,20,4DSD,NISSA,T,55720,66520,66320,88880088,43.0,43,43,359297,T202,R,0537P,,BX,F,1513,Olmstead Ave,,0,408,d,,YYYYY,0700A,0600P,WHITE,,0,,0,P 23,20A-No Parking (Non-COM),,,
9097,1421290443,DJE2489,NY,PAS,05/08/2017,21,SDN,SUBAR,S,29830,64130,51630,0,76.0,76,0,897991,KS06,0000,0743A,,K,F,495,COURT ST,,0,408,D1,,YYYYYYY,0730,0800,WHIT,0.0,0,-,0,,,,,
9098,8515806071,2121813,IN,PAS,03/22/2017,38,DELV,INTER,T,18710,10210,10110,88880088,19.0,19,19,363062,T103,O,0932A,,NY,F,226,E 86th St,,0,408,h1,,Y,0830A,1000P,WHITE,,0,,0,16,38-Failure to Display Muni Rec,,,
9099,7329597818,A91GEL,NJ,PAS,08/25/2016,40,4DSD,HONDA,T,30490,37690,23490,88888888,34.0,34,34,363994,T103,S,0554P,,NY,F,250,Sherman Ave,,0,408,e2,,YYYYYYY,,,GREEN,,0,,4,08 7,40-Fire Hydrant,,,
9100,8021344568,660UPJ,MN,PAS,08/04/2016,38,4DSD,LEXUS,T,5780,72230,24830,20170188,78.0,78,78,363482,T301,S,0523P,,K,F,123,7th Ave,,0,408,h1,,Y,0900A,0700P,SILVE,,0,,0,19 3,38-Failure to Display Muni Rec,,,
9101,8556953943,DHP8089,NY,PAS,05/11/2017,21,SUBN,ACURA,T,0,0,0,20170830,109.0,109,109,364920,T401,K,1226P,,Q,F,40-30,149th Pl,,0,408,d1,,Y,1100A,1230A,BK,,2005,,0,50-A,21-No Parking (street clean),,,
9102,8518502421,E98HCM,NY,PAS,03/16/2017,37,SUBN,KIA,T,15710,35230,35250,88880088,20.0,20,20,364885,T103,P,0334P,0338A,NY,F,282,Columbus Ave,,20170316,408,h1,,YYYYY,1000A,0700P,OTHER,,0,121-8202,0,38,37-Expired Muni Meter,,,
9103,1415118280,DWD3008,NY,PAS,10/31/2016,21,SUBN,HONDA,S,41330,41930,77530,20181106,90.0,90,0,606966,KN01,0000,0400A,,K,F,417,FLUSHING AVENUE,,0,408,D1,,YBBYBBB,0200A,0500A,GRAY,0.0,2015,-,0,,,,,
9104,8331012823,EAH7072,NY,PAS,09/03/2016,38,4DSD,DODGE,T,47990,9790,9890,20170810,108.0,108,108,356318,T401,J,0158P,,Q,O,42-22,Greenpoint Ave,,0,408,h1,,Y,0830A,0700P,BK,,2014,,0,11-A,38-Failure to Display Muni Rec,,,
9105,7659812610,HGX4976,NY,PAS,10/20/2016,21,PICK,FORD,T,35510,44990,29690,20180608,20.0,20,20,362251,Manh,D,0949A,,NY,F,331,W 87th St,,0,408,d1,,Y  Y,0930A,1100A,BR,,2016,,0,37 7,21-No Parking (street clean),,,
9106,8497701264,GVW8814,NY,PAS,01/31/2017,14,4DSD,ME/BE,T,34910,10610,13610,20170216,18.0,18,18,357768,T506,G,0612P,,NY,O,212,W 57th St,,0,408,c,,Y,0400P,0700P,GY,,2015,,0,02,14-No Standing,,,
